,year,country_of_production,coffee_bean,water_shortage_index,department,municipality_of_export,exporter,exporter_group,importer,importer_group,country_of_destination,economic_bloc,volume,fob,department_trase_id
1943,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,BEWLEYS LTD,BEWLEYS LTD,IRELAND,EUROPEAN UNION,38.479,165009.82,CO-00
1944,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,COFCO COLOMBIA S A S,COFCO,ARASCO FOOD BV,ARASCO FOOD BV,TURKEY,TURKEY,38.477,154343.02,CO-00
1945,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,CARCAFE LTD,CARCAFE LTD,MAY FOODS LLC,MAY FOODS LLC,RUSSIAN FEDERATION,RUSSIAN FEDERATION,38.477,155925.90999999997,CO-00
1946,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCDEN COLOMBIA SAS,SUCDEN COLOMBIA SAS,MIAL IMPEX 1986 LTD,MIAL IMPEX 1986 LTD,ISRAEL,ISRAEL,38.477,169722.05,CO-00
1947,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,CIA CAFETERA LA MESETA S A,CIA CAFETERA LA MESETA S A,BERTHOLD VOLLERS GMBH THOMAS JANOTA,BERTHOLD VOLLERS GMBH THOMAS JANOTA,GERMANY,EUROPEAN UNION,38.476,212908.72,CO-00
1948,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SE ORIGIN SAS,SE ORIGIN SAS,CAFFE LAFFARE,CAFFE LAFFARE,NEW ZEALAND,NEW ZEALAND,38.476,189157.73,CO-00
1949,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,CIA CAFETERA LA MESETA S A,CIA CAFETERA LA MESETA S A,VASILEIOS G ANASTASOPOULOS COFFEE IMPORT & TRADING SA,VASILEIOS G ANASTASOPOULOS COFFEE IMPORT & TRADING SA,GREECE,EUROPEAN UNION,38.476,151551.71000000002,CO-00
1950,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,ALTAMIRA SUPREMO S A S,ALTAMIRA SUPREMO S A S,UNKNOWN,UNKNOWN,NETHERLANDS,EUROPEAN UNION,38.476,210194.34,CO-00
1951,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,OLAM,OLAM,HIANG KIE COFFEE JIANGMEN LTD,HIANG KIE COFFEE JIANGMEN LTD,CHINA (MAINLAND),CHINA (MAINLAND),38.475,173886.97,CO-00
1952,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCDEN COLOMBIA SAS,SUCDEN COLOMBIA SAS,KHADER AL AMOURI & SONS CO,KHADER AL AMOURI & SONS CO,JORDAN,JORDAN,38.475,156131.55,CO-00
1953,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,TELMO J DIAZ Y CIA S A,TELMO J DIAZ Y CIA S A,ROYAL COFFEE INC,ROYAL COFFEE INC,UNITED STATES,UNITED STATES,38.474999999999994,214217.28,CO-00
1954,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SOCIEDAD EXPORTADORA CAFE DE COOPERATIVAS DE CAFICULTORES SA,SOCIEDAD EXPORTADORA CAFE DE COOPERATIVAS DE CAFICULTORES SA,BERKSHIRE TRANSPORTATION WAREHOUSE,BERKSHIRE TRANSPORTATION WAREHOUSE,UNITED STATES,UNITED STATES,38.474,155432.23,CO-00
1955,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,C I KYOTO S A S,C I KYOTO S A S,MITSUI AND CO LTDA,MITSUI AND CO LTDA,JAPAN,JAPAN,38.473,162000.25,CO-00
1956,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SKN CARIBECAFE LTD,SKN CARIBECAFE LTD,DUBAI TEA TRADING CENTRE DMCC,DUBAI TEA TRADING CENTRE DMCC,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,38.473,166776.26,CO-00
1957,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,OLAM,OLAM,FINLAY EXTRACTS AND INGREDIENTS USA INC,FINLAY EXTRACTS AND INGREDIENTS USA INC,UNITED STATES,UNITED STATES,38.472,169661.52,CO-00
1958,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,CAFE COLSUAVES S A S,CAFE COLSUAVES S A S,ECOM,ECOM,GERMANY,EUROPEAN UNION,38.471,152960.23,CO-00
1959,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,ALTAMIRA SUPREMO S A S,ALTAMIRA SUPREMO S A S,MITSUI AND CO LTDA,MITSUI AND CO LTDA,SOUTH KOREA,SOUTH KOREA,38.47,151081.23,CO-00
1960,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,RACAFE & CIA S C A,RACAFE & CIA S C A,BELCO TRADING SARL,BELCO TRADING SARL,FRANCE,EUROPEAN UNION,38.47,244257.02,CO-00
1961,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,MEDIACOVRAC,MEDIACOVRAC,FRANCE,EUROPEAN UNION,38.47,148271.11,CO-00
1962,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,COOP CENTRAL INDIGENA DEL CAUCA,COOP CENTRAL INDIGENA DEL CAUCA,TRABOCCA BV,TRABOCCA BV,UNITED STATES,UNITED STATES,38.47,197036.63,CO-00
1963,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,CI VIRMAX COLOMBIA S A S,CI VIRMAX COLOMBIA S A S,NV SUPREMO SA,NV SUPREMO SA,GERMANY,EUROPEAN UNION,38.469,188851.55,CO-00
1964,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCDEN COLOMBIA SAS,SUCDEN COLOMBIA SAS,SEALOGIS FREIGHT FORWARDING,SEALOGIS FREIGHT FORWARDING,FRANCE,EUROPEAN UNION,38.468,163219.72,CO-00
1965,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,MITEX LOGISTICS SHANGHAI CO LTDA WCQ BONDED WAREHOUSE,MITEX LOGISTICS SHANGHAI CO LTDA WCQ BONDED WAREHOUSE,CHINA (MAINLAND),CHINA (MAINLAND),38.467,159262.56,CO-00
1966,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,EXPO COSURCA S A C I,EXPO COSURCA S A C I,ROYAL COFFEE INC,ROYAL COFFEE INC,UNITED STATES,UNITED STATES,38.467,250944.8,CO-00
1967,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,EXPO COSURCA S A C I,EXPO COSURCA S A C I,SUSTAINABLE HARVEST INC,SUSTAINABLE HARVEST INC,UNITED STATES,UNITED STATES,38.467,197083.99,CO-00
1968,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCDEN COLOMBIA SAS,SUCDEN COLOMBIA SAS,STARBUCKS MANUF EMEA B V,STARBUCKS MANUF EMEA B V,UNITED STATES,UNITED STATES,38.467,203913.56,CO-00
1969,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,FEDERACION NACIONAL DE CAFETEROS DE COLOMBIA,FEDERACION NACIONAL DE CAFETEROS DE COLOMBIA,A LA ORDEN,A LA ORDEN,UNITED KINGDOM,EUROPEAN UNION,38.467,164189.82,CO-00
1970,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,STARBUCKS SHANGHAI SUPPLY CHAIN CO LTD,STARBUCKS SHANGHAI SUPPLY CHAIN CO LTD,CHINA (MAINLAND),CHINA (MAINLAND),38.466,128051.17,CO-00
1971,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,BANCA EXPORTADORA S A,BANCA EXPORTADORA S A,ROTHFOS CORP,ROTHFOS CORP,CANADA,CANADA,38.466,176388.45,CO-00
1972,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,RACAFE & CIA S C A,RACAFE & CIA S C A,STARBUCKS SHANGHAI SUPPLY CHAIN CO LTD O B SHANGHAI AODI,STARBUCKS SHANGHAI SUPPLY CHAIN CO LTD O B SHANGHAI AODI,CHINA (MAINLAND),CHINA (MAINLAND),38.466,209463.86,CO-00
1973,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,ALEXCAFE S A S,ALEXCAFE S A S,COFFEE RESOURCES INC,COFFEE RESOURCES INC,UNITED STATES,UNITED STATES,38.465,155182.83,CO-00
1974,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,MASTERCOL TRADING SAS,MASTERCOL TRADING SAS,INTERAMERICAN COFFEE INC U SA,INTERAMERICAN COFFEE INC U SA,UNITED STATES,UNITED STATES,38.465,217822.91,CO-00
1975,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCDEN COLOMBIA SAS,SUCDEN COLOMBIA SAS,G BIJDENDIJK BV,G BIJDENDIJK BV,BELGIUM,EUROPEAN UNION,38.465,159706.69,CO-00
1976,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,S LAUMAYER Y CIA EXPORTADORES DE CAFE S A,S LAUMAYER Y CIA EXPORTADORES DE CAFE S A,P GLOBAL SERVICES NV,P GLOBAL SERVICES NV,BELGIUM,EUROPEAN UNION,38.465,213695.05,CO-00
1977,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,COMPANIA NACIONAL DE CAFE SAS,COMPANIA NACIONAL DE CAFE SAS,PROSOL SAS,PROSOL SAS,SPAIN,EUROPEAN UNION,38.465,204367.84,CO-00
1978,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCAFINA COLOMBIA S A S,SUCAFINA COLOMBIA S A S,DESCAFEINADORES MEXICANOS SA DE CV,DESCAFEINADORES MEXICANOS SA DE CV,MEXICO,MEXICO,38.464,153823.11,CO-00
1979,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,COFCO COLOMBIA S A S,COFCO,GBH DEPOT INC,GBH DEPOT INC,CANADA,CANADA,38.463,208768.49,CO-00
1980,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,INVERCAFE CERRITOS S A S,INVERCAFE CERRITOS S A S,MITSUI AND CO LTDA,MITSUI AND CO LTDA,UNITED STATES,UNITED STATES,38.462,221310.58,CO-00
1981,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,INVERCAFE CERRITOS S A S,INVERCAFE CERRITOS S A S,SUSTAINABLE HARVEST,SUSTAINABLE HARVEST,UNITED KINGDOM,EUROPEAN UNION,38.462,199221.92,CO-00
1982,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,OLAM,OLAM,SHEIKH KASEM CO FOR FOOD INDUSTRY & SPICE,SHEIKH KASEM CO FOR FOOD INDUSTRY & SPICE,ISRAEL,ISRAEL,38.461,175766.77,CO-00
1983,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCDEN COLOMBIA SAS,SUCDEN COLOMBIA SAS,NB CORPORATION,NB CORPORATION,SOUTH KOREA,SOUTH KOREA,38.461,186813.77,CO-00
1984,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCDEN COLOMBIA SAS,SUCDEN COLOMBIA SAS,PARAGON COFFEE TRADING,PARAGON COFFEE TRADING,CANADA,CANADA,38.46,203876.45,CO-00
1985,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,LOUIS DREYFUS CIA COL S A S,LOUIS DREYFUS,PINHAL S A,PINHAL S A,ARGENTINA,ARGENTINA,38.459,172752.19,CO-00
1986,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCAFINA COLOMBIA S A S,SUCAFINA COLOMBIA S A S,ALTURA COFFEE COMPANY LTDA,ALTURA COFFEE COMPANY LTDA,NEW ZEALAND,NEW ZEALAND,38.458,192852.97,CO-00
1987,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCAFINA COLOMBIA S A S,SUCAFINA COLOMBIA S A S,CAFES BONDIN,CAFES BONDIN,UNITED STATES,UNITED STATES,38.458,228070.32,CO-00
1988,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,COFCO COLOMBIA S A S,COFCO,MITEX LOGISTICS SHANGHAI CO LTDA WCQ BONDED WAREHOUSE,MITEX LOGISTICS SHANGHAI CO LTDA WCQ BONDED WAREHOUSE,CHINA (MAINLAND),CHINA (MAINLAND),38.458,214888.28000000003,CO-00
1989,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,C I KYOTO S A S,C I KYOTO S A S,DAARNHOUWER AND CO BV,DAARNHOUWER AND CO BV,UNITED KINGDOM,EUROPEAN UNION,38.457,171113.87,CO-00
1990,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCAFINA COLOMBIA S A S,SUCAFINA COLOMBIA S A S,SUCAFINA SA,SUCAFINA SA,TURKEY,TURKEY,38.457,155151.82,CO-00
1991,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SKN CARIBECAFE LTD,SKN CARIBECAFE LTD,SHANGHAI E&T JAWA IMPORT AND EXPORT,SHANGHAI E&T JAWA IMPORT AND EXPORT,CHINA (MAINLAND),CHINA (MAINLAND),38.456,219155.25,CO-00
1992,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,AZAHAR COFFEE CO LLC,AZAHAR COFFEE CO LLC,THIRTY SECOND BEAN CO PTY LTDA,THIRTY SECOND BEAN CO PTY LTDA,AUSTRALIA,AUSTRALIA,38.456,217469.09,CO-00
1993,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,CARCAFE LTD,CARCAFE LTD,WOO SUNG MF CO LTDA,WOO SUNG MF CO LTDA,SOUTH KOREA,SOUTH KOREA,38.455,219259.97,CO-00
1994,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,ALEXCAFE S A S,ALEXCAFE S A S,MITSUI AND CO LTDA,MITSUI AND CO LTDA,CANADA,CANADA,38.455,222965.81,CO-00
1995,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,RACAFE & CIA S C A,RACAFE & CIA S C A,LLC COFFEEMAX,LLC COFFEEMAX,UKRAINE,UKRAINE,38.455,182561.79,CO-00
1996,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,OLAM,OLAM,LIANK AIK TRADING S PTE LTD,LIANK AIK TRADING S PTE LTD,SINGAPORE,SINGAPORE,38.454,148045.82,CO-00
1997,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,OLAM,OLAM,KHADER AL,KHADER AL,JORDAN,JORDAN,38.454,137665.31,CO-00
1998,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,RACAFE & CIA S C A,RACAFE & CIA S C A,SWISS WATER DECAFFEINATED COFFEE CO INC,SWISS WATER DECAFFEINATED COFFEE CO INC,CANADA,CANADA,38.454,155352.40999999997,CO-00
1999,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,RACAFE & CIA S C A,RACAFE & CIA S C A,VOLCAFE U SA LLC,VOLCAFE U SA LLC,UNITED STATES,UNITED STATES,38.454,219995.33,CO-00
2000,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,COOP DEPARTAMENTAL DE CAFICULTORES DEL HUILA LTD,COOP DEPARTAMENTAL DE CAFICULTORES DEL HUILA LTD,STRAUSS CAFE POLAND SP Z O O,STRAUSS CAFE POLAND SP Z O O,ISRAEL,ISRAEL,38.453,203739.7,CO-00
2001,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,EXPDORA DE CAFE ISABELITA S A S,EXPDORA DE CAFE ISABELITA S A S,COFFEE RESOURCES INC,COFFEE RESOURCES INC,UNITED STATES,UNITED STATES,38.452,152588.3,CO-00
2002,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SKN CARIBECAFE LTD,SKN CARIBECAFE LTD,WOO SUNG MF CO LTDA,WOO SUNG MF CO LTDA,SOUTH KOREA,SOUTH KOREA,38.451,150040.91999999998,CO-00
2003,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,INVERCAFE CERRITOS S A S,INVERCAFE CERRITOS S A S,FCSTONE MERCHANTS SERVS LLC,FCSTONE MERCHANTS SERVS LLC,UNITED STATES,UNITED STATES,38.45,178815.71000000002,CO-00
2004,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCDEN COLOMBIA SAS,SUCDEN COLOMBIA SAS,METRO CANADA LOGISTICS INC,METRO CANADA LOGISTICS INC,CANADA,CANADA,38.449,154526.53,CO-00
2005,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SWEET LATITUDE S A S,SWEET LATITUDE S A S,FTA FOODS SOLUTIONS PTY LTD,FTA FOODS SOLUTIONS PTY LTD,AUSTRALIA,AUSTRALIA,38.44800000000001,246733.34,CO-00
2006,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCAFINA COLOMBIA S A S,SUCAFINA COLOMBIA S A S,STC NJ,STC NJ,UNITED STATES,UNITED STATES,38.44800000000001,146045.66999999998,CO-00
2007,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,CIA CAFETERA LA MESETA S A,CIA CAFETERA LA MESETA S A,TORREFACAO CAMELO LTD,TORREFACAO CAMELO LTD,PORTUGAL,EUROPEAN UNION,38.44800000000001,126804.64,CO-00
2008,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,RACAFE & CIA S C A,RACAFE & CIA S C A,BRIZ COFFEE NV,BRIZ COFFEE NV,BELGIUM,EUROPEAN UNION,38.447,216138.05,CO-00
2009,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,RACAFE & CIA S C A,RACAFE & CIA S C A,P GLOBAL SERVICES NV,P GLOBAL SERVICES NV,BELGIUM,EUROPEAN UNION,38.446,214436.85,CO-00
2010,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,RACAFE & CIA S C A,RACAFE & CIA S C A,BNI MUATI HUSSEIN 2001 LTDA,BNI MUATI HUSSEIN 2001 LTDA,ISRAEL,ISRAEL,38.445,219425.57,CO-00
2011,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,EXPO COSURCA S A C I,EXPO COSURCA S A C I,SUCAFINA SA,SUCAFINA SA,UNITED STATES,UNITED STATES,38.445,271461.66,CO-00
2012,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SKN CARIBECAFE LTD,SKN CARIBECAFE LTD,BIANCHI COFFEE LTD,BIANCHI COFFEE LTD,GREECE,EUROPEAN UNION,38.444,161588.56,CO-00
2013,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,RACAFE & CIA S C A,RACAFE & CIA S C A,ROTHFOS CORP,ROTHFOS CORP,CANADA,CANADA,38.444,148316.95,CO-00
2014,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUCAFINA COLOMBIA S A S,SUCAFINA COLOMBIA S A S,STARBUCKS SHANGHAI SUPPLY CHAIN CO LTD O B SHANGHAI AODI,STARBUCKS SHANGHAI SUPPLY CHAIN CO LTD O B SHANGHAI AODI,CHINA (MAINLAND),CHINA (MAINLAND),38.444,125982.36,CO-00
2015,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SKN CARIBECAFE LTD,SKN CARIBECAFE LTD,EDIYA CO LTD,EDIYA CO LTD,SOUTH KOREA,SOUTH KOREA,38.443,184674.19,CO-00
