,year,biome,country_of_production,product_type,zero_deforestation_bolivia_soy,province_of_production,municipality_of_production,port_of_export,exporter_group,importer_group,country,economic_bloc,volume,co2_gross_emissions_soy_deforestation_5_year_total_exposure,land_use,soy_deforestation_5_year_total_exposure,province_of_production_trase_id,municipality_of_production_trase_id
3516,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN OIL,{NONE},CHIQUITOS,PAILON,DESAGUADERO,GRAVETAL BOLIVIA SA,BIOILS PERU SAC,PERU,PERU,23.925166373730427,198.92670412758852,7.83255776241876,0.7722487908108772,BO-0705,BO-070502
3517,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN OIL,{NONE},CHIQUITOS,PAILON,DESAGUADERO,GRAVETAL BOLIVIA SA,BIOILS PERU SAC,PERU,PERU,23.925166373730427,198.92670412758852,7.83255776241876,0.7722487908108772,BO-0705,BO-070502
3518,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN OIL,{NONE},CHIQUITOS,PAILON,DESAGUADERO,GRAVETAL BOLIVIA SA,BIOILS PERU SAC,PERU,PERU,23.925166373730427,198.92670412758852,7.83255776241876,0.7722487908108772,BO-0705,BO-070502
3519,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN OIL,{NONE},CHIQUITOS,PAILON,DESAGUADERO,GRAVETAL BOLIVIA SA,BIOILS PERU SAC,PERU,PERU,23.925166373730427,198.92670412758852,7.83255776241876,0.7722487908108772,BO-0705,BO-070502
3520,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN OIL,{NONE},CHIQUITOS,PAILON,DESAGUADERO,GRAVETAL BOLIVIA SA,BIOILS PERU SAC,PERU,PERU,23.925166373730427,198.92670412758852,7.83255776241876,0.7722487908108772,BO-0705,BO-070502
3521,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN OIL,{NONE},CHIQUITOS,PAILON,DESAGUADERO,GRAVETAL BOLIVIA SA,BIOILS PERU SAC,PERU,PERU,23.925166373730427,198.92670412758852,7.83255776241876,0.7722487908108772,BO-0705,BO-070502
3522,2021,SOUTHWEST AMAZON MOIST FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},OBISPO SANTISTEBAN,SAN PEDRO,TAMBO QUEMADA,UNKNOWN,UNKNOWN,MALAYSIA,MALAYSIA,23.861307075001527,0.291986945694556,7.811651673903088,0.0031946775256,BO-0710,BO-071005
3523,2021,SOUTHWEST AMAZON MOIST FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},OBISPO SANTISTEBAN,SAN PEDRO,TAMBO QUEMADA,UNKNOWN,UNKNOWN,MALAYSIA,MALAYSIA,23.861307075001527,0.291986945694556,7.811651673903088,0.0031946775256,BO-0710,BO-071005
3524,2021,SOUTHWEST AMAZON MOIST FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},OBISPO SANTISTEBAN,SAN PEDRO,TAMBO QUEMADA,UNKNOWN,UNKNOWN,MALAYSIA,MALAYSIA,23.861307075001527,0.291986945694556,7.811651673903088,0.0031946775256,BO-0710,BO-071005
3525,2021,SOUTHWEST AMAZON MOIST FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},OBISPO SANTISTEBAN,SAN PEDRO,TAMBO QUEMADA,UNKNOWN,UNKNOWN,MALAYSIA,MALAYSIA,23.861307075001527,0.291986945694556,7.811651673903088,0.0031946775256,BO-0710,BO-071005
3526,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},NUFLO DE CHAVEZ,SAN JULIAN,TAMBO QUEMADA,UNKNOWN,UNKNOWN,MALAYSIA,MALAYSIA,23.861307075001527,36.514496108067995,7.811651673903073,0.1886256615700664,BO-0711,BO-071104
3527,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},NUFLO DE CHAVEZ,SAN JULIAN,TAMBO QUEMADA,UNKNOWN,UNKNOWN,MALAYSIA,MALAYSIA,23.861307075001527,36.514496108067995,7.811651673903073,0.1886256615700664,BO-0711,BO-071104
3528,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,"{""COMPANY COMMITMENT""}",OBISPO SANTISTEBAN,FERNANDEZ ALONSO,DESAGUADERO,CARGILL,CARGILL,COLOMBIA,COLOMBIA,23.838640611687975,0.2052738589355607,7.804231187023278,0.003186845382197,BO-0710,BO-071004
3529,2021,SOUTHWEST AMAZON MOIST FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},SARA,SANTA ROSA DEL SARA,TAMBO QUEMADA,INDUSTRIAS DE ACEITE S.A.,CARGILL,COLOMBIA,COLOMBIA,23.78972482262379,113.87804426867838,7.788217265224173,0.3568533856911299,BO-0706,BO-070602
3530,2021,SOUTHERN ANDEAN YUNGAS,BOLIVIA,SOYBEAN RESIDUE,{UNKNOWN},GRAN CHACO,CARAPARI,UNKNOWN,PROCESSED DOMESTICALLY,PROCESSED DOMESTICALLY,BOLIVIA,BOLIVIA,23.73,0.0,13.470203828673728,0.0,BO-0603,BO-060302
3531,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,"{""COMPANY COMMITMENT""}",OBISPO SANTISTEBAN,FERNANDEZ ALONSO,DESAGUADERO,CARGILL,ALSA SRL,PERU,PERU,23.68748981070807,0.2039723036705707,7.754747837105557,0.0031666389350272,BO-0710,BO-071004
3532,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},VELASCO,SAN IGNACIO DE VELASCO,DESAGUADERO,AGROTRAM SRL,SOCIEDAD EL CARMEN IMPORT EXPORT SRL,PERU,PERU,23.661063548407903,1399.2156047671924,7.746096477166095,4.413688599117569,BO-0703,BO-070301
3533,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},CHIQUITOS,PAILON,DESAGUADERO,CAINSA SRL,CORP DE ALIMENTOS DEL PERU SAC,PERU,PERU,23.6588410422016,196.71233204761475,7.745368878955643,0.7636524278003667,BO-0705,BO-070502
3534,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},CHIQUITOS,PAILON,DESAGUADERO,AGROTRAM SRL,NEGOCIOS EL MOLINO SAC,PERU,PERU,23.585810395249656,196.10511596094176,7.721460298687378,0.7612951681717482,BO-0705,BO-070502
3535,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,CUATRO CANADAS,DESAGUADERO,INDUSTRIAS OLEAGINOSAS S.A.,IMISER SAC,PERU,PERU,23.453824348039497,150.8901281080503,7.678251055229747,0.4815196230692778,BO-0711,BO-071106
3536,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},ANDRES IBANEZ,COTOCA,YACUIBA,EMPRESA DE TRANSFORMACION AGROINDUSTRIAL SA - ETASA,SERVICIOS & TRANSPORTE STA INES LTDA,CHILE,CHILE,23.384915661853547,12.369275435160535,7.655691911587737,0.051736226844219,BO-0701,BO-070102
3537,2021,DRY CHACO,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},GRAN CHACO,YACUIBA,YACUIBA,UNKNOWN,UNKNOWN,URUGUAY,URUGUAY,23.357971025113383,80.55832948962801,13.259023629689526,0.4362959329061134,BO-0603,BO-060301
3538,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},WARNES,OKINAWA UNO,DESAGUADERO,PROCESADORA DE GRANOS & ALIMENTOS GRAN ALIMENTO SRL,MUNPEC SAC,PERU,PERU,23.29433331221105,1.4473777867258228,7.626037301260372,0.0115298110430163,BO-0702,BO-070202
3539,2021,SOUTHWEST AMAZON MOIST FORESTS,BOLIVIA,SOYBEAN CAKE,"{""COMPANY COMMITMENT""}",OBISPO SANTISTEBAN,SAN PEDRO,DESAGUADERO,CARGILL,CENTRAL AGROPECUARIA EL MOLINO SAC,PERU,PERU,23.292310062329054,0.2850242215102795,7.625374935058995,0.0031184972072794,BO-0710,BO-071005
3540,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN OIL,{NONE},NUFLO DE CHAVEZ,CUATRO CANADAS,FRONTERA PISIGA,HUGO SPECHAR GONZALES - GRANOS,SOC COMERCIAL IMPORTADORA & EXPORTADORA SOGANOL LTDA,CHILE,CHILE,23.260509416950136,149.64643691788797,7.614964123785128,0.4775507636043781,BO-0711,BO-071106
3541,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},WARNES,OKINAWA UNO,DESAGUADERO,INDUSTRIAS OLEAGINOSAS S.A.,MUNPEC SAC,PERU,PERU,23.21497417627678,1.4424468600070568,7.600056916987546,0.0114905312821579,BO-0702,BO-070202
3542,2021,DRY CHACO,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},ANDRES IBANEZ,LA GUARDIA,DESAGUADERO,EMPRESA DE TRANSFORMACION AGROINDUSTRIAL SA - ETASA,MULTIPLES DISTRIBUCIONES SAC,PERU,PERU,23.190084671016336,55.644537917559454,7.591908656507963,0.318985626435208,BO-0701,BO-070104
3543,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},VELASCO,SAN IGNACIO DE VELASCO,DESAGUADERO,AGROTRAM SRL,ALIMENTOS PROCESADOS SA,PERU,PERU,23.015868874121608,1361.0615101920644,7.534874349160285,4.293335244236341,BO-0703,BO-070301
3544,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,"{""COMPANY COMMITMENT""}",OBISPO SANTISTEBAN,FERNANDEZ ALONSO,DESAGUADERO,CARGILL,CENTRAL AGROPECUARIA EL MOLINO SAC,PERU,PERU,23.006071236766186,0.1981046276356027,7.531666824526058,0.0030755441586479,BO-0710,BO-071004
3545,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEANS,"{""COMPANY COMMITMENT""}",ICHILO,SAN CARLOS,DESAGUADERO,CARGILL,CARGILL,PERU,PERU,22.966782784129215,0.0,7.5188046746931985,0.0,BO-0704,BO-070402
3546,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},VELASCO,SAN IGNACIO DE VELASCO,DESAGUADERO,CAINSA SRL,CORP DE ALIMENTOS DEL PERU SAC,PERU,PERU,22.966492685469692,1358.1416104367408,7.518709702960422,4.284124706405911,BO-0703,BO-070301
3547,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},NUFLO DE CHAVEZ,SAN JULIAN,DESAGUADERO,AGROTRAM SRL,ALIMENTOS PROCESADOS SA,PERU,PERU,22.964392642925382,35.14196532271024,7.518022196580111,0.1815354767117798,BO-0711,BO-071104
3548,2021,SOUTHWEST AMAZON MOIST FORESTS,BOLIVIA,SOYBEAN OIL,{NONE},OBISPO SANTISTEBAN,SAN PEDRO,PORT SUAREZ,INDUSTRIAS DE ACEITE S.A.,CARGILL,COLOMBIA,COLOMBIA,22.92894373039652,0.2805777666243119,7.506417025244634,0.0030698478080434,BO-0710,BO-071005
3549,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},NUFLO DE CHAVEZ,SAN JULIAN,DESAGUADERO,PROCESADORA DE GRANOS & ALIMENTOS GRAN ALIMENTO SRL,COMAGRO EIRL,PERU,PERU,22.90330807566997,35.04848879243049,7.498024492323987,0.181052598013054,BO-0711,BO-071104
3550,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},VELASCO,SAN IGNACIO DE VELASCO,DESAGUADERO,AGROTRAM SRL,NEGOCIOS EL MOLINO SAC,PERU,PERU,22.895599195123097,1353.949268120157,7.49550077937572,4.270900373127136,BO-0703,BO-070301
3551,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN OIL,{NONE},NUFLO DE CHAVEZ,SAN JULIAN,DESAGUADERO,INDUSTRIAS OLEAGINOSAS S.A.,CARGILL,PERU,PERU,22.855000899665235,34.97456525652894,7.482209816660464,0.1806707256787417,BO-0711,BO-071104
3552,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN OIL,{NONE},NUFLO DE CHAVEZ,CUATRO CANADAS,PORT SUAREZ,SOCIEDAD AGROINDUSTRIAL NUTRIOIL SA,SOCIEDAD AGROINDUSTRIAL NUTRIOIL SA,ARGENTINA,ARGENTINA,22.826856643782214,146.85653274163414,7.472996024520403,0.4686476390315952,BO-0711,BO-071106
3553,2021,DRY CHACO,BOLIVIA,SOYBEAN OIL,{UNKNOWN},CORDILLERA,LAGUNILLAS,TAMBO QUEMADA,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,22.81301277777235,29.162251828928618,7.4684638562385395,0.1988094501725052,BO-0707,BO-070701
3554,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,"{""COMPANY COMMITMENT""}",NUFLO DE CHAVEZ,SAN JULIAN,DESAGUADERO,CARGILL,MAXIMILIAN INVERSIONES SA,PERU,PERU,22.744298804191818,34.805159983732544,7.445968457094897,0.1797956162000265,BO-0711,BO-071104
3555,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},CHIQUITOS,PAILON,DESAGUADERO,HUGO SPECHAR GONZALES - GRANOS,AGRIDERIA PERU SAC,PERU,PERU,22.742786344583227,189.09576048646971,7.445473312063824,0.7340843102164843,BO-0705,BO-070502
3556,2021,SOUTHWEST AMAZON MOIST FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},GUARAYOS,EL PUENTE,DESAGUADERO,AGROINDUSTRIAS VARGAS GOMEZ GARCIA SRL,JOSEFA CONDORI CARITA,PERU,PERU,22.734331163719727,138.9249528433984,7.442705277289445,0.5418576415552968,BO-0715,BO-071503
3557,2021,SOUTHWEST AMAZON MOIST FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},GUARAYOS,EL PUENTE,DESAGUADERO,AGROINDUSTRIAS VARGAS GOMEZ GARCIA SRL,SANTIVAL EIRL,PERU,PERU,22.722608407877313,138.85331742598171,7.438867512450692,0.5415782374774925,BO-0715,BO-071503
3558,2021,SOUTHWEST AMAZON MOIST FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},GUARAYOS,EL PUENTE,DESAGUADERO,CAINSA SRL,ALIMENTOS & SERVICIOS QUIMA SAC,PERU,PERU,22.707759583810255,138.76257923058725,7.434006343654937,0.5412243256456069,BO-0715,BO-071503
3559,2021,SOUTHWEST AMAZON MOIST FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},ICHILO,SAN JUAN,YACUIBA,EMPRESA DE TRANSFORMACION AGROINDUSTRIAL SA - ETASA,COMERCIAL SAN FRANCISCO SPA,CHILE,CHILE,22.631098599407984,17.570402986978248,7.408909273102719,0.0624774253605926,BO-0704,BO-070404
3560,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,"{""COMPANY COMMITMENT""}",NUFLO DE CHAVEZ,SAN JULIAN,TAMBO QUEMADA,CARGILL,ALTA PROTEINA SPA,CHILE,CHILE,22.577543386213968,34.54997739706149,7.391376508888348,0.1784774004401942,BO-0711,BO-071104
3561,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN OIL,{UNKNOWN},WARNES,OKINAWA UNO,TAMBO QUEMADA,UNKNOWN,UNKNOWN,ECUADOR,ECUADOR,22.51115886434043,1.3987157673502788,7.369643719490657,0.0111421694103221,BO-0702,BO-070202
3562,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},CHIQUITOS,PAILON,DESAGUADERO,INDUSTRIAS OLEAGINOSAS S.A.,ADM ANDINA PERU SRL,PERU,PERU,22.399976888767892,186.2454582514143,7.333245258045979,0.7230192173516504,BO-0705,BO-070502
3563,2021,SOUTHWEST AMAZON MOIST FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},ICHILO,SAN JUAN,DESAGUADERO,EMPRESA DE TRANSFORMACION AGROINDUSTRIAL SA - ETASA,INVERSIONES AGROPECUARIAS SAN JUAN EIRL,PERU,PERU,22.36174484377338,17.36128127723147,7.320728952156282,0.0617338234055512,BO-0704,BO-070404
3564,2021,BENI SAVANNA,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},MARBAN,SAN ANDRES,DESAGUADERO,CAINSA SRL,MOLINOS ROSA BLANCA SAC,PERU,PERU,22.346740829366333,20.11203605134349,0.7083438334042945,0.066630838031506,BO-0806,BO-080602
3565,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},NUFLO DE CHAVEZ,CUATRO CANADAS,DESAGUADERO,PROCESADORA DE GRANOS & ALIMENTOS GRAN ALIMENTO SRL,CORP DE ALIMENTOS DEL PERU SAC,PERU,PERU,22.315918714040752,143.56941467807638,7.305726514866971,0.4581578086444468,BO-0711,BO-071106
3566,2021,SOUTHWEST AMAZON MOIST FORESTS,BOLIVIA,SOYBEANS,{UNKNOWN},ICHILO,SAN JUAN,DESAGUADERO,VEIZAGA MICHEL RENAN - IMPORT EXPORT SEIJI,GRANDES NEGOCIOS INTERNACIONALES W&L SAC - GNI W&L SAC,PERU,PERU,22.293274082221178,17.30812173360556,7.2983131751239725,0.0615447969261043,BO-0704,BO-070404
3567,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},VELASCO,SAN IGNACIO DE VELASCO,DESAGUADERO,AGROTRAM SRL,AGROPECUARIA E INDUSTRIAS FAFIO SA,PERU,PERU,22.26487123331534,1316.6506739669876,7.289014725483271,4.153245610547249,BO-0703,BO-070301
3568,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},NUFLO DE CHAVEZ,SAN JULIAN,DESAGUADERO,AGROTRAM SRL,AGROPECUARIA E INDUSTRIAS FAFIO SA,PERU,PERU,22.21507464881842,33.995298507957706,7.272712451202259,0.1756120542470961,BO-0711,BO-071104
3569,2021,SOUTHWEST AMAZON MOIST FORESTS,BOLIVIA,SOYBEANS,{UNKNOWN},SARA,SANTA ROSA DEL SARA,DESAGUADERO,VEIZAGA MICHEL RENAN - IMPORT EXPORT SEIJI,GRANITOS DE VIDA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,PERU,PERU,22.01304149048404,105.37331272355247,7.206571369553797,0.3302025745908635,BO-0706,BO-070602
3570,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},CHIQUITOS,PAILON,DESAGUADERO,CAINSA SRL,CENTRO DE ACOPIO & ALIMENTOS EL SALVADOR EIRL,PERU,PERU,22.00845929175668,182.99017032719283,7.205071261439595,0.7103819388412252,BO-0705,BO-070502
3571,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},CHIQUITOS,PAILON,DESAGUADERO,CAINSA SRL,CENTRO DE ACOPIO & ALIMENTOS EL SALVADOR EIRL,PERU,PERU,22.00845929175668,182.99017032719283,7.205071261439595,0.7103819388412252,BO-0705,BO-070502
3572,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},NUFLO DE CHAVEZ,SAN JULIAN,DESAGUADERO,CAINSA SRL,CENTRO DE ACOPIO & ALIMENTOS EL SALVADOR EIRL,PERU,PERU,22.00845929175668,33.67911902845208,7.205071261439592,0.1739787422791554,BO-0711,BO-071104
3573,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},NUFLO DE CHAVEZ,CUATRO CANADAS,DESAGUADERO,CAINSA SRL,CENTRO DE ACOPIO & ALIMENTOS EL SALVADOR EIRL,PERU,PERU,22.00845929175668,141.59137515121563,7.205071261439598,0.4518455014091579,BO-0711,BO-071106
3574,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},NUFLO DE CHAVEZ,CUATRO CANADAS,DESAGUADERO,CAINSA SRL,CENTRO DE ACOPIO & ALIMENTOS EL SALVADOR EIRL,PERU,PERU,22.00845929175668,141.59137515121563,7.205071261439598,0.4518455014091579,BO-0711,BO-071106
3575,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},NUFLO DE CHAVEZ,CUATRO CANADAS,DESAGUADERO,CAINSA SRL,CENTRO DE ACOPIO & ALIMENTOS EL SALVADOR EIRL,PERU,PERU,22.00845929175668,141.59137515121563,7.205071261439598,0.4518455014091579,BO-0711,BO-071106
3576,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},NUFLO DE CHAVEZ,CUATRO CANADAS,DESAGUADERO,CAINSA SRL,CENTRO DE ACOPIO & ALIMENTOS EL SALVADOR EIRL,PERU,PERU,22.00845929175668,141.59137515121563,7.205071261439598,0.4518455014091579,BO-0711,BO-071106
3577,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},NUFLO DE CHAVEZ,CUATRO CANADAS,DESAGUADERO,CAINSA SRL,CENTRO DE ACOPIO & ALIMENTOS EL SALVADOR EIRL,PERU,PERU,22.00845929175668,141.59137515121563,7.205071261439598,0.4518455014091579,BO-0711,BO-071106
3578,2021,SOUTHWEST AMAZON MOIST FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},GUARAYOS,EL PUENTE,DESAGUADERO,CAINSA SRL,CENTRO DE ACOPIO & ALIMENTOS EL SALVADOR EIRL,PERU,PERU,22.00845929175668,134.48929494536694,7.205071261439585,0.5245569689390337,BO-0715,BO-071503
3579,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},VELASCO,SAN IGNACIO DE VELASCO,TAMBO QUEMADA,UNKNOWN,UNKNOWN,MYANMAR,MYANMAR,21.99017510445618,1300.4063023104677,7.19908543250395,4.102004330978944,BO-0703,BO-070301
3580,2021,SOUTHWEST AMAZON MOIST FORESTS,BOLIVIA,SOYBEANS,{UNKNOWN},SARA,SANTA ROSA DEL SARA,DESAGUADERO,GO AGRO SRL,CEREALES NUEVA VIDA SOCIEDAD ANONIMA CERRADA,PERU,PERU,21.98804216605751,105.25364449725068,7.198387156765742,0.3298275768290939,BO-0706,BO-070602
3581,2021,SOUTHWEST AMAZON MOIST FORESTS,BOLIVIA,SOYBEANS,{UNKNOWN},SARA,SANTA ROSA DEL SARA,DESAGUADERO,ECO GRANOS SRL,INVERSIONES F & M DEL PERU SOCIEDAD ANONIMA CERRADA - INVERSIONES F & M DEL PERU SAC,PERU,PERU,21.969103283916212,105.1629867500524,7.192186995562672,0.3295434876156322,BO-0706,BO-070602
3582,2021,SOUTHWEST AMAZON MOIST FORESTS,BOLIVIA,SOYBEANS,{UNKNOWN},SARA,SANTA ROSA DEL SARA,DESAGUADERO,SOYPEANUTS SRL,INVERSIONES F & M DEL PERU SOCIEDAD ANONIMA CERRADA - INVERSIONES F & M DEL PERU SAC,PERU,PERU,21.969103283916212,105.1629867500524,7.192186995562672,0.3295434876156322,BO-0706,BO-070602
3583,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},NUFLO DE CHAVEZ,SAN JULIAN,TAMBO QUEMADA,UNKNOWN,UNKNOWN,MYANMAR,MYANMAR,21.940992892656432,33.5758765044936,7.182984289933501,0.1734454146569915,BO-0711,BO-071104
3584,2021,SOUTHWEST AMAZON MOIST FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},GUARAYOS,EL PUENTE,DESAGUADERO,AGROTRAM SRL,SOCIEDAD EL CARMEN IMPORT EXPORT SRL,PERU,PERU,21.876615477895893,133.68362375621257,7.1619085819601205,0.5214145594475124,BO-0715,BO-071503
3585,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,SAN JULIAN,DESAGUADERO,INDUSTRIAS OLEAGINOSAS S.A.,LA SEMILLA DE ORO SAC,PERU,PERU,21.871685849344097,33.46981727834412,7.160294733187832,0.1728975365858044,BO-0711,BO-071104
3586,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN OIL,{UNKNOWN},WARNES,OKINAWA UNO,FRONTERA PISIGA,UNKNOWN,UNKNOWN,PERU,PERU,21.868744715003025,1.3587997947758712,7.1593318723970825,0.0108241987839923,BO-0702,BO-070202
3587,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},CHIQUITOS,PAILON,TAMBO QUEMADA,GRAVETAL BOLIVIA SA,NUTREX INC,ANGOLA,ANGOLA,21.813668048484875,181.37057113980657,7.141301018812777,0.7040945300212654,BO-0705,BO-070502
3588,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},CHIQUITOS,PAILON,DESAGUADERO,HUGO SPECHAR GONZALES - GRANOS,CANDIA NUTRIMENTOS EIRL,PERU,PERU,21.80071861244973,181.26290256227017,7.137061666653146,0.7036765523084416,BO-0705,BO-070502
3589,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},CHIQUITOS,PAILON,DESAGUADERO,HUGO SPECHAR GONZALES - GRANOS,CANDIA NUTRIMENTOS EIRL,PERU,PERU,21.80071861244973,181.26290256227017,7.137061666653146,0.7036765523084416,BO-0705,BO-070502
3590,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,SAN JULIAN,DESAGUADERO,HUGO SPECHAR GONZALES - GRANOS,CANDIA NUTRIMENTOS EIRL,PERU,PERU,21.80071861244973,33.3612174901081,7.1370616666531435,0.1723365345431702,BO-0711,BO-071104
3591,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,SAN JULIAN,DESAGUADERO,HUGO SPECHAR GONZALES - GRANOS,CANDIA NUTRIMENTOS EIRL,PERU,PERU,21.80071861244973,33.3612174901081,7.1370616666531435,0.1723365345431702,BO-0711,BO-071104
3592,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,SAN JULIAN,DESAGUADERO,HUGO SPECHAR GONZALES - GRANOS,CANDIA NUTRIMENTOS EIRL,PERU,PERU,21.80071861244973,33.3612174901081,7.1370616666531435,0.1723365345431702,BO-0711,BO-071104
3593,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,CUATRO CANADAS,DESAGUADERO,HUGO SPECHAR GONZALES - GRANOS,CANDIA NUTRIMENTOS EIRL,PERU,PERU,21.80071861244973,140.25487594116254,7.137061666653148,0.4475804735778056,BO-0711,BO-071106
3594,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,CUATRO CANADAS,DESAGUADERO,HUGO SPECHAR GONZALES - GRANOS,CANDIA NUTRIMENTOS EIRL,PERU,PERU,21.80071861244973,140.25487594116254,7.137061666653148,0.4475804735778056,BO-0711,BO-071106
3595,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,CUATRO CANADAS,DESAGUADERO,HUGO SPECHAR GONZALES - GRANOS,CANDIA NUTRIMENTOS EIRL,PERU,PERU,21.80071861244973,140.25487594116254,7.137061666653148,0.4475804735778056,BO-0711,BO-071106
