,year,biome,country_of_production,product_type,forest_500_soy,zero_deforestation_paraguay_soy,department,district_of_export,exporter,exporter_group,country_of_destination,economic_bloc,volume,fob,land_use,soy_deforestation_5_year_total_exposure,department_trase_id
97,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",AMAMBAY,ANTEQUERA,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,ARGENTINA,ARGENTINA,18664.08,5369323.244115263,7053.765564944594,167.97672,PY-13
98,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,VILLETA,BUNGE PARAGUAY SA,BUNGE,ECUADOR,ECUADOR,18648.36,6426648.110535349,7692.226333221561,386.02105199999994,PY-02
99,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",AMAMBAY,VILLETA,ADM PARAGUAY,ADM,INDONESIA,INDONESIA,18549.69,5319971.101863839,7010.5338469614935,166.94720999999998,PY-13
100,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,VILLETA,BUNGE PARAGUAY SA,BUNGE,CHILE,CHILE,18439.91,6268650.331964686,7606.24319158551,381.7061369999999,PY-02
101,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,ITALY,EUROPEAN UNION,18038.78,5725453.146585332,7392.762791336499,87.48808300000002,PY-06
102,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{NONE},ITAPUA,CAPITAN MEZA,TRANS AGRO SA,TRANS AGRO SA,ARGENTINA,ARGENTINA,18019.02,5997123.349202645,6862.099598662047,25.226628,PY-07
103,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{NONE},ALTO PARANA,CAPITAN MEZA,TRANS AGRO SA,TRANS AGRO SA,ARGENTINA,ARGENTINA,17895.88,5956141.413066889,7940.771416706792,19.685468000000004,PY-10
104,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,1.0,{NONE},CANINDEYU,VILLA DEL ROSARIO,SODRUGESTVO PARAGUAY SA,SODRUGESTVO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,17777.940000000002,6028750.919741931,7954.036409077774,80.88962700000002,PY-14
105,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,1.0,{NONE},CANINDEYU,VILLA DEL ROSARIO,SODRUGESTVO PARAGUAY SA,SODRUGESTVO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,17777.94,6028750.919741931,7954.036409077772,80.889627,PY-14
106,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,1.0,{NONE},CANINDEYU,VILLA DEL ROSARIO,SODRUGESTVO PARAGUAY SA,SODRUGESTVO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,17777.94,6028750.919741931,7954.036409077772,80.889627,PY-14
107,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,1.0,{NONE},CANINDEYU,VILLA DEL ROSARIO,SODRUGESTVO PARAGUAY SA,SODRUGESTVO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,17777.93,6028750.919741931,7954.031934973119,80.8895815,PY-14
108,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,1.0,{NONE},CANINDEYU,VILLA DEL ROSARIO,SODRUGESTVO PARAGUAY SA,SODRUGESTVO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,17777.93,6028750.919741931,7954.031934973119,80.8895815,PY-14
109,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,1.0,{NONE},CANINDEYU,VILLA DEL ROSARIO,SODRUGESTVO PARAGUAY SA,SODRUGESTVO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,17777.93,6028750.919741931,7954.031934973119,80.8895815,PY-14
110,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,1.0,{NONE},CANINDEYU,VILLA DEL ROSARIO,SODRUGESTVO PARAGUAY SA,SODRUGESTVO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,17777.93,6028750.919741931,7954.031934973119,80.8895815,PY-14
111,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,1.0,{NONE},CANINDEYU,VILLA DEL ROSARIO,SODRUGESTVO PARAGUAY SA,SODRUGESTVO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,17777.93,6028750.919741931,7954.031934973119,80.8895815,PY-14
112,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,1.0,{NONE},ALTO PARANA,VILLA DEL ROSARIO,SODRUGESTVO PARAGUAY SA,SODRUGESTVO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,17777.93,6028750.919741931,7888.434566627299,19.555723,PY-10
113,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,1.0,{NONE},CANINDEYU,VILLA DEL ROSARIO,SODRUGESTVO PARAGUAY SA,SODRUGESTVO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,17777.93,6028750.919741931,7954.031934973119,80.8895815,PY-14
114,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,1.0,{NONE},CANINDEYU,VILLA DEL ROSARIO,SODRUGESTVO PARAGUAY SA,SODRUGESTVO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,17777.93,6028750.919741931,7954.031934973119,80.8895815,PY-14
115,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,1.0,{NONE},CANINDEYU,VILLA DEL ROSARIO,SODRUGESTVO PARAGUAY SA,SODRUGESTVO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,17777.93,6028750.919741931,7954.031934973119,80.8895815,PY-14
116,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,1.0,{NONE},CANINDEYU,VILLA DEL ROSARIO,SODRUGESTVO PARAGUAY SA,SODRUGESTVO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,17777.93,6028750.919741931,7954.031934973119,80.8895815,PY-14
117,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,PERU,PERU,17203.780000000002,5706279.912366816,6919.918060590582,96.341168,PY-05
118,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,1.0,{NONE},CANINDEYU,VILLA DEL ROSARIO,SODRUGESTVO PARAGUAY SA,SODRUGESTVO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,17147.55,5814978.126702651,7671.993325800489,78.0213525,PY-14
119,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,PRESIDENTE FRANCO,CARGILL AGROPECUARIA SACI,CARGILL,PERU,PERU,16886.03,10593508.359373406,7492.680123338632,18.574633,PY-10
120,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,VILLETA,ADM PARAGUAY,ADM,NETHERLANDS,EUROPEAN UNION,16784.31,4801370.253442482,6751.193627420898,93.992136,PY-05
121,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{NONE},ALTO PARANA,VILLETA,AGROFERTIL SA,AGROFERTIL SA,ARGENTINA,ARGENTINA,16770.4,5327515.215897126,7441.372705155576,18.447440000000004,PY-10
122,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ENCARNACION,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,ARGENTINA,ARGENTINA,16604.690000000002,5114906.114142838,6323.486881356906,23.246566,PY-07
123,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ENCARNACION,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,ARGENTINA,ARGENTINA,16604.690000000002,5114906.114142838,6323.486881356906,23.246566,PY-07
124,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ENCARNACION,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,ARGENTINA,ARGENTINA,16604.690000000002,5114906.114142838,6323.486881356906,23.246566,PY-07
125,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ENCARNACION,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,ARGENTINA,ARGENTINA,16604.690000000002,5114906.114142838,6323.486881356906,23.246566,PY-07
126,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ENCARNACION,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,ARGENTINA,ARGENTINA,16604.690000000002,5114906.114142838,6323.486881356906,23.246566,PY-07
127,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ENCARNACION,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,ARGENTINA,ARGENTINA,16604.690000000002,5114906.114142838,6323.486881356906,23.246566,PY-07
128,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ENCARNACION,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,ARGENTINA,ARGENTINA,16604.690000000002,5114906.114142838,6323.486881356906,23.246566,PY-07
129,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ENCARNACION,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,ARGENTINA,ARGENTINA,16604.690000000002,5114906.114142838,6323.486881356906,23.246566,PY-07
130,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,ENCARNACION,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,ARGENTINA,ARGENTINA,16604.690000000002,5114906.114142838,7367.843757070181,18.265159000000004,PY-10
131,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ENCARNACION,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,ARGENTINA,ARGENTINA,16604.69,5114906.114142838,6323.4868813569055,23.24656599999999,PY-07
132,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ENCARNACION,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,ARGENTINA,ARGENTINA,16604.69,5114906.114142838,6323.4868813569055,23.24656599999999,PY-07
133,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ENCARNACION,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,ARGENTINA,ARGENTINA,16604.69,5114906.114142839,6323.4868813569055,23.24656599999999,PY-07
134,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{NONE},SAN PEDRO,ANTEQUERA,FRANCISCO VIERCI Y CIA,FRANCISCO VIERCI Y CIA,ARGENTINA,ARGENTINA,16561.54,5731793.343892852,6831.437944500332,342.823878,PY-02
135,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,VILLETA,BUNGE PARAGUAY SA,BUNGE,ITALY,EUROPEAN UNION,16543.13,5250738.434685638,6823.844038827415,342.44279099999994,PY-02
136,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,PRESIDENTE FRANCO,CARGILL AGROPECUARIA SACI,CARGILL,ARGENTINA,ARGENTINA,16538.64,5327098.760790538,7338.536008466954,18.192504,PY-10
137,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{UNKNOWN},ALTO PARANA,MBARACAYU,LAR SRL,LAR,BRAZIL,BRAZIL,16500.0,4934995.0,7321.390642743584,18.15,PY-10
138,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,16494.949999999997,5380322.417533959,6760.060968921177,80.00050749999998,PY-06
139,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ARGENTINA,ARGENTINA,16440.05,5831865.72030531,6260.787795728291,23.016069999999996,PY-07
140,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CANINDEYU,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ARGENTINA,ARGENTINA,16440.05,5831865.72030531,7355.450421536974,74.8022275,PY-14
141,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ARGENTINA,ARGENTINA,16440.05,5831865.72030531,6260.787795728291,23.016069999999996,PY-07
142,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ARGENTINA,ARGENTINA,16440.05,5831865.72030531,6612.721094550859,92.06427999999998,PY-05
143,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ARGENTINA,ARGENTINA,16440.05,5831865.72030531,6612.721094550859,92.06427999999998,PY-05
144,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ARGENTINA,ARGENTINA,16440.05,5831865.72030531,6612.721094550859,92.06427999999998,PY-05
145,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ARGENTINA,ARGENTINA,16440.05,5831865.72030531,7294.789590074948,18.084055,PY-10
146,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ARGENTINA,ARGENTINA,16440.05,5831865.72030531,7294.789590074948,18.084055,PY-10
147,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ARGENTINA,ARGENTINA,16440.05,5831865.72030531,7294.789590074948,18.084055,PY-10
148,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CAAZAPA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ARGENTINA,ARGENTINA,16440.05,5831865.72030531,6737.5615162284585,79.7342425,PY-06
149,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,VILLETA,LOUIS DREYFUS PARAGUAY,LOUIS DREYFUS,POLAND,EUROPEAN UNION,16339.18,5453742.075416722,6222.373942670964,22.874851999999997,PY-07
150,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CANINDEYU,ANTEQUERA,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,ARGENTINA,ARGENTINA,16297.54,4688512.806459187,7291.689956114228,74.15380700000001,PY-14
151,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CAAZAPA,VILLETA,ADM PARAGUAY,ADM,NETHERLANDS,EUROPEAN UNION,16279.82,4657054.540779806,6671.895080801238,78.957127,PY-06
152,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{UNKNOWN},ALTO PARANA,CIUDAD DEL ESTE,UNEXPA S.A.,UNEXPA,BRAZIL,BRAZIL,16269.59,4810336.801834007,7219.152968925732,17.896549,PY-10
153,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,1.0,{NONE},ITAPUA,HOHENAU,SODRUGESTVO PARAGUAY SA,SODRUGESTVO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,16073.6,5333704.121872438,6121.234346210521,22.503039999999995,PY-07
154,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,PRESIDENTE FRANCO,CARGILL AGROPECUARIA SACI,CARGILL,PERU,PERU,15942.54,5386960.502831871,6412.606443333254,89.278224,PY-05
155,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,4.0,"{""COMPANY COMMITMENT""}",CANINDEYU,ANTEQUERA,ADM PARAGUAY,ADM,ISRAEL,ISRAEL,15755.33,4641691.851697058,7049.0995276750455,71.6867515,PY-14
156,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,,{NONE},CAAGUAZU,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,NETHERLANDS,EUROPEAN UNION,15733.62,5071038.321029,6328.572046170619,88.10827199999999,PY-05
157,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{NONE},ALTO PARANA,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,ARGENTINA,ARGENTINA,15442.29,5169533.996480675,6852.062879305019,16.986519,PY-10
158,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,{NONE},CANINDEYU,MARIANO ROQUE ALONSO,AMAGGI SOCIEDAD DE RESPONSABILIDAD LIMITADA,AMAGGI,ARGENTINA,ARGENTINA,15131.79,4754976.076122569,6770.121206085686,68.84964450000001,PY-14
159,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,VILLETA,BUNGE PARAGUAY SA,BUNGE,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,15127.28,4934223.542741773,6239.822781521584,313.13469599999996,PY-02
160,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,ENCARNACION,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,ARGENTINA,ARGENTINA,15046.37,4634882.135074573,6676.385001530774,16.551007,PY-10
161,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,VILLETA,ADM PARAGUAY,ADM,PERU,PERU,14998.18,4763261.777773374,6032.754235289479,83.98980799999998,PY-05
162,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,PERU,PERU,14895.87,4940773.756045117,6144.368913418929,308.3445089999999,PY-02
163,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,,{NONE},CAAGUAZU,SAN LORENZO,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,CHILE,CHILE,14625.18,4968214.109479344,5882.72154267191,81.90100799999999,PY-05
164,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,PRESIDENTE FRANCO,CARGILL AGROPECUARIA SACI,CARGILL,POLAND,EUROPEAN UNION,14605.9,4715866.732100421,6480.939369021123,16.06649,PY-10
165,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CAAZAPA,VILLETA,ADM PARAGUAY,ADM,PERU,PERU,14547.38,4620091.498921124,5961.895958342679,70.554793,PY-06
166,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CANINDEYU,SAN JUAN DEL PARANA,LOUIS DREYFUS PARAGUAY,LOUIS DREYFUS,ARGENTINA,ARGENTINA,14491.25,4724964.803285796,6483.536906584693,65.9351875,PY-14
167,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CANINDEYU,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ARGENTINA,ARGENTINA,14441.79,5123011.57927696,6461.407984966498,65.71014450000001,PY-14
168,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{UNKNOWN},ALTO PARANA,ÑACUNDAY,AGRO SILO SANTA CATALINA,AGRO SILO SANTA CATALINA,ARGENTINA,ARGENTINA,14421.24,4481691.71337606,6399.001914712696,15.863364,PY-10
169,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ENCARNACION,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,ARGENTINA,ARGENTINA,14377.669999999998,4428890.635694165,5475.381210337485,20.128737999999995,PY-07
170,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,VILLETA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,BANGLADESH,BANGLADESH,14364.26,8330282.22150992,5925.086121741597,297.34018199999997,PY-02
171,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,2.0,{NONE},CAAGUAZU,SAN ANTONIO,VICENTIN PARAGUAY,VICENTIN PARAGUAY,ARGENTINA,ARGENTINA,14138.11,4863335.325271511,5686.8061979179165,79.17341599999999,PY-05
172,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,2.0,{NONE},CAAGUAZU,SAN ANTONIO,VICENTIN PARAGUAY,VICENTIN PARAGUAY,ARGENTINA,ARGENTINA,14138.11,4863335.325271511,5686.8061979179165,79.17341599999999,PY-05
173,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,2.0,{NONE},ALTO PARANA,SAN ANTONIO,VICENTIN PARAGUAY,VICENTIN PARAGUAY,ARGENTINA,ARGENTINA,14138.11,4863335.325271511,6273.371288489667,15.551921000000002,PY-10
174,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,2.0,{NONE},ALTO PARANA,SAN ANTONIO,VICENTIN PARAGUAY,VICENTIN PARAGUAY,ARGENTINA,ARGENTINA,14138.11,4863335.325271511,6273.371288489667,15.551921000000002,PY-10
175,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,2.0,{NONE},ALTO PARANA,SAN ANTONIO,VICENTIN PARAGUAY,VICENTIN PARAGUAY,ARGENTINA,ARGENTINA,14138.11,4863335.325271511,6273.371288489667,15.551921000000002,PY-10
176,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,2.0,{NONE},ALTO PARANA,SAN ANTONIO,VICENTIN PARAGUAY,VICENTIN PARAGUAY,ARGENTINA,ARGENTINA,14138.11,4863335.325271511,6273.371288489667,15.551921000000002,PY-10
177,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,2.0,{NONE},CANINDEYU,SAN ANTONIO,VICENTIN PARAGUAY,VICENTIN PARAGUAY,ARGENTINA,ARGENTINA,14138.11,4863335.325271511,6325.538374836823,64.3284005,PY-14
178,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,2.0,{NONE},CAAGUAZU,SAN ANTONIO,VICENTIN PARAGUAY,VICENTIN PARAGUAY,ARGENTINA,ARGENTINA,14138.11,4863335.325271511,5686.8061979179165,79.17341599999999,PY-05
179,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,2.0,{NONE},ALTO PARANA,SAN ANTONIO,VICENTIN PARAGUAY,VICENTIN PARAGUAY,ARGENTINA,ARGENTINA,14138.11,4863335.325271511,6273.371288489667,15.551921000000002,PY-10
180,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,2.0,{NONE},ALTO PARANA,SAN ANTONIO,VICENTIN PARAGUAY,VICENTIN PARAGUAY,ARGENTINA,ARGENTINA,14138.11,4863335.325271511,6273.371288489667,15.551921000000002,PY-10
181,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,2.0,{NONE},ALTO PARANA,SAN ANTONIO,VICENTIN PARAGUAY,VICENTIN PARAGUAY,ARGENTINA,ARGENTINA,14138.11,4863335.325271511,6273.371288489667,15.551921000000002,PY-10
182,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,2.0,{NONE},ALTO PARANA,SAN ANTONIO,VICENTIN PARAGUAY,VICENTIN PARAGUAY,ARGENTINA,ARGENTINA,14138.11,4863335.325271511,6273.371288489667,15.551921000000002,PY-10
183,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,2.0,{NONE},CAAGUAZU,SAN ANTONIO,VICENTIN PARAGUAY,VICENTIN PARAGUAY,ARGENTINA,ARGENTINA,14138.11,4863335.325271511,5686.8061979179165,79.17341599999999,PY-05
184,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,2.0,{NONE},CANINDEYU,SAN ANTONIO,VICENTIN PARAGUAY,VICENTIN PARAGUAY,ARGENTINA,ARGENTINA,14138.11,4863335.325271511,6325.538374836823,64.3284005,PY-14
185,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,2.0,{NONE},ALTO PARANA,SAN ANTONIO,VICENTIN PARAGUAY,VICENTIN PARAGUAY,ARGENTINA,ARGENTINA,14138.11,4863335.325271511,6273.371288489667,15.551921000000002,PY-10
186,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,2.0,{NONE},CANINDEYU,SAN ANTONIO,VICENTIN PARAGUAY,VICENTIN PARAGUAY,ARGENTINA,ARGENTINA,14086.69,4845644.838822238,6302.5325287064625,64.09443950000001,PY-14
187,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,2.0,{NONE},ALTO PARANA,SAN ANTONIO,VICENTIN PARAGUAY,VICENTIN PARAGUAY,ARGENTINA,ARGENTINA,13839.81,4760730.503865722,6141.009420081763,15.223791000000002,PY-10
188,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,1.0,{NONE},CANINDEYU,VILLA DEL ROSARIO,SODRUGESTVO PARAGUAY SA,SODRUGESTVO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,13726.76,4654939.635123727,6141.496079898594,62.456758,PY-14
189,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CANINDEYU,VILLETA,LOUIS DREYFUS PARAGUAY,LOUIS DREYFUS,ARGENTINA,ARGENTINA,13000.0,4518826.6,5816.336050071664,59.150000000000006,PY-14
190,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ENCARNACION,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,ARGENTINA,ARGENTINA,12832.990000000002,3953071.3317820863,4887.127908656191,17.966186,PY-07
191,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,VILLETA,ADM PARAGUAY,ADM,CHILE,CHILE,12761.44,4102813.946692812,5133.06489243312,71.464064,PY-05
